0_palo-alto,590.7630615234375,1891.2850341796875,590.8606567382812,1891.1844482421875,590.928466796875,1891.09521484375,590.9678955078125,1891.0167236328125,590.9808349609375,1890.9476318359375,590.9669799804688,1890.8861083984375,590.926025390625,1890.8306884765625,590.8579711914062,1890.7801513671875,590.7626342773438,1890.7332763671875,590.6414794921875,1890.689697265625,590.4964599609375,1890.6495361328125,590.3292236328125,1890.61328125,590.1403198242188,1890.580810546875,589.9302978515625,1890.55224609375,589.6998291015625,1890.5277099609375,589.4495849609375,1890.50634765625,589.1797485351562,1890.4876708984375,588.8902587890625,1890.4715576171875,588.5812377929688,1890.457763671875,588.2532348632812,1890.4464111328125,587.9067993164062,1890.4373779296875,587.54248046875,1890.430908203125,587.1607666015625,1890.4271240234375,586.7622680664062,1890.426025390625,586.34765625,1890.427490234375,585.9175415039062,1890.4315185546875,585.4725341796875,1890.4381103515625,585.01318359375,1890.4471435546875,584.5400390625,1890.4586181640625,584.0536499023438,1890.4725341796875,583.5545043945312,1890.48876953125,583.0430908203125,1890.50732421875,582.5198974609375,1890.528076171875,581.9853515625,1890.551025390625,581.43994140625,1890.5758056640625,580.8839721679688,1890.60205078125,580.3178100585938,1890.6295166015625,579.7417602539062,1890.657958984375,579.1561889648438,1890.6871337890625,578.5613403320312,1890.7169189453125,577.95751953125,1890.7470703125,577.3449096679688,1890.7774658203125,576.7238159179688,1890.807861328125,576.0944213867188,1890.8382568359375,575.45703125,1890.868408203125,574.811767578125,1890.898193359375,574.1588745117188,1890.9276123046875,573.4985961914062,1890.95654296875,572.8311157226562,1890.98486328125,572.1566162109375,1891.012451171875,571.4752807617188,1891.039306640625,570.787353515625,1891.0653076171875,570.0931396484375,1891.0904541015625,569.392822265625,1891.114501953125,568.6865844726562,1891.1373291015625,567.9746704101562,1891.1588134765625,567.2572021484375,1891.1788330078125,566.534423828125,1891.197265625,565.8064575195312,1891.214111328125,565.073486328125,1891.229248046875
1_palo-alto,1434.972412109375,1704.3953857421875,1434.7998046875,1704.3323974609375,1434.6051025390625,1704.2755126953125,1434.38916015625,1704.224609375,1434.152587890625,1704.1795654296875,1433.8958740234375,1704.1400146484375,1433.61962890625,1704.105224609375,1433.3236083984375,1704.0748291015625,1433.008544921875,1704.048583984375,1432.6748046875,1704.0262451171875,1432.32275390625,1704.0074462890625,1431.952880859375,1703.9921875,1431.5657958984375,1703.9805908203125,1431.162109375,1703.972412109375,1430.742431640625,1703.9676513671875,1430.3074951171875,1703.966064453125,1429.8577880859375,1703.9676513671875,1429.3939208984375,1703.9722900390625,1428.9163818359375,1703.9798583984375,1428.42578125,1703.990234375,1427.9224853515625,1704.0032958984375,1427.4071044921875,1704.01904296875,1426.8800048828125,1704.037353515625,1426.341796875,1704.0579833984375,1425.792724609375,1704.0804443359375,1425.233154296875,1704.1044921875,1424.6634521484375,1704.1298828125,1424.083984375,1704.1563720703125,1423.4949951171875,1704.1837158203125,1422.8968505859375,1704.211669921875,1422.289794921875,1704.2401123046875,1421.674072265625,1704.268798828125,1421.0499267578125,1704.297607421875,1420.4176025390625,1704.326416015625,1419.77734375,1704.3551025390625,1419.1292724609375,1704.383544921875,1418.4736328125,1704.41162109375,1417.8106689453125,1704.439208984375,1417.1405029296875,1704.4661865234375,1416.46337890625,1704.4925537109375,1415.779541015625,1704.5181884765625,1415.0892333984375,1704.54296875,1414.3927001953125,1704.56689453125,1413.690185546875,1704.5897216796875,1412.9818115234375,1704.611328125,1412.267822265625,1704.631591796875,1411.54833984375,1704.650390625,1410.8236083984375,1704.6676025390625,1410.09375,1704.6832275390625,1409.3590087890625,1704.6971435546875,1408.6195068359375,1704.709228515625,1407.8753662109375,1704.719482421875,1407.1268310546875,1704.72802734375,1406.3740234375,1704.7349853515625,1405.6170654296875,1704.740478515625,1404.8560791015625,1704.74462890625,1404.0911865234375,1704.74755859375,1403.322509765625,1704.7493896484375,1402.5501708984375,1704.7501220703125,1401.7742919921875,1704.7498779296875
2_palo-alto,-1004.7120361328125,2051.637451171875,-1005.341552734375,2052.065185546875,-1005.9771728515625,2052.47509765625,-1006.6190795898438,2052.867919921875,-1007.2669677734375,2053.244873046875,-1007.9204711914062,2053.606689453125,-1008.5796508789062,2053.95361328125,-1009.2444458007812,2054.285888671875,-1009.9148559570312,2054.60400390625,-1010.5908203125,2054.908447265625,-1011.27197265625,2055.199462890625,-1011.9581298828125,2055.4775390625,-1012.6492919921875,2055.743408203125,-1013.3452758789062,2055.99755859375,-1014.0459594726562,2056.240478515625,-1014.751220703125,2056.47265625,-1015.4609375,2056.69482421875,-1016.1749267578125,2056.9072265625,-1016.8931274414062,2057.1103515625,-1017.6154174804688,2057.3046875,-1018.3416748046875,2057.49072265625,-1019.0717163085938,2057.668701171875,-1019.8054809570312,2057.839111328125,-1020.5427856445312,2058.00244140625,-1021.2835083007812,2058.158935546875,-1022.0274658203125,2058.308837890625,-1022.7744750976562,2058.45263671875,-1023.5244140625,2058.590576171875,-1024.27734375,2058.72265625,-1025.033203125,2058.84912109375,-1025.7919921875,2058.97021484375,-1026.5535888671875,2059.086181640625,-1027.3179931640625,2059.197021484375,-1028.085205078125,2059.302978515625,-1028.8551025390625,2059.404296875,-1029.627685546875,2059.5009765625,-1030.4029541015625,2059.59326171875,-1031.1810302734375,2059.681396484375,-1031.9620361328125,2059.765380859375,-1032.7459716796875,2059.84521484375,-1033.532958984375,2059.921142578125,-1034.322998046875,2059.9931640625,-1035.1162109375,2060.0615234375,-1035.91259765625,2060.12646484375,-1036.7119140625,2060.188232421875,-1037.51416015625,2060.246826171875,-1038.3192138671875,2060.302490234375,-1039.126953125,2060.35546875,-1039.9373779296875,2060.40576171875,-1040.7503662109375,2060.45361328125,-1041.5657958984375,2060.499267578125,-1042.3836669921875,2060.542724609375,-1043.203857421875,2060.583984375,-1044.0262451171875,2060.623291015625,-1044.850830078125,2060.660888671875,-1045.677490234375,2060.69677734375,-1046.5062255859375,2060.73095703125,-1047.3369140625,2060.763671875,-1048.1695556640625,2060.794921875,-1049.004150390625,2060.824951171875
3_palo-alto,-1732.6103515625,2445.148681640625,-1732.1160888671875,2445.896484375,-1731.6597900390625,2446.612548828125,-1731.240234375,2447.2978515625,-1730.85595703125,2447.954833984375,-1730.504638671875,2448.5869140625,-1730.1829833984375,2449.1953125,-1729.888671875,2449.7822265625,-1729.6195068359375,2450.34912109375,-1729.3740234375,2450.897705078125,-1729.151123046875,2451.4287109375,-1728.9501953125,2451.9423828125,-1728.7703857421875,2452.439208984375,-1728.611083984375,2452.919921875,-1728.471435546875,2453.384765625,-1728.3509521484375,2453.833984375,-1728.2491455078125,2454.267822265625,-1728.1654052734375,2454.686279296875,-1728.0992431640625,2455.089599609375,-1728.0501708984375,2455.477783203125,-1728.0179443359375,2455.85107421875,-1728.002197265625,2456.209716796875,-1728.0025634765625,2456.553955078125,-1728.018798828125,2456.8837890625,-1728.050537109375,2457.19970703125,-1728.097412109375,2457.501708984375,-1728.1591796875,2457.7900390625,-1728.2354736328125,2458.06494140625,-1728.3260498046875,2458.326416015625,-1728.4305419921875,2458.57470703125,-1728.5487060546875,2458.81005859375,-1728.68017578125,2459.03271484375,-1728.8262939453125,2459.2421875,-1728.988037109375,2459.4384765625,-1729.166259765625,2459.62109375,-1729.362060546875,2459.790283203125,-1729.5750732421875,2459.947021484375,-1729.8052978515625,2460.092041015625,-1730.0531005859375,2460.22607421875,-1730.3184814453125,2460.349609375,-1730.6016845703125,2460.46337890625,-1730.9027099609375,2460.568115234375,-1731.2218017578125,2460.66455078125,-1731.55859375,2460.753662109375,-1731.912841796875,2460.836181640625,-1732.284423828125,2460.912841796875,-1732.6724853515625,2460.984619140625,-1733.0765380859375,2461.05224609375,-1733.49609375,2461.116455078125,-1733.9305419921875,2461.177734375,-1734.37939453125,2461.236572265625,-1734.842041015625,2461.29345703125,-1735.3179931640625,2461.3486328125,-1735.8067626953125,2461.402587890625,-1736.307861328125,2461.45556640625,-1736.8209228515625,2461.5078125,-1737.345458984375,2461.5595703125,-1737.8809814453125,2461.611083984375,-1738.4271240234375,2461.66259765625,-1738.9833984375,2461.7138671875
4_palo-alto,-1341.393798828125,2496.31103515625,-1341.797119140625,2495.908935546875,-1342.206787109375,2495.532958984375,-1342.621826171875,2495.1826171875,-1343.0419921875,2494.85791015625,-1343.467041015625,2494.55810546875,-1343.896728515625,2494.282958984375,-1344.3309326171875,2494.03173828125,-1344.769775390625,2493.80419921875,-1345.2149658203125,2493.5986328125,-1345.66748046875,2493.413818359375,-1346.128173828125,2493.2490234375,-1346.597900390625,2493.103271484375,-1347.077392578125,2492.975341796875,-1347.56640625,2492.86328125,-1348.0653076171875,2492.76513671875,-1348.5743408203125,2492.67919921875,-1349.09375,2492.604248046875,-1349.6234130859375,2492.5390625,-1350.1632080078125,2492.482666015625,-1350.7130126953125,2492.43408203125,-1351.2725830078125,2492.392578125,-1351.841796875,2492.357421875,-1352.42041015625,2492.327880859375,-1353.0081787109375,2492.30322265625,-1353.60498046875,2492.282958984375,-1354.21044921875,2492.2666015625,-1354.824462890625,2492.253662109375,-1355.44677734375,2492.24365234375,-1356.0771484375,2492.236083984375,-1356.71533203125,2492.230712890625,-1357.361083984375,2492.227294921875,-1358.0140380859375,2492.225341796875,-1358.674072265625,2492.224853515625,-1359.341064453125,2492.2255859375,-1360.0147705078125,2492.22705078125,-1360.695068359375,2492.229248046875,-1361.3818359375,2492.23193359375,-1362.0748291015625,2492.23486328125,-1362.7738037109375,2492.23779296875,-1363.4786376953125,2492.240478515625,-1364.1890869140625,2492.242919921875,-1364.905029296875,2492.244873046875,-1365.626220703125,2492.246337890625,-1366.3525390625,2492.2470703125,-1367.083740234375,2492.246826171875,-1367.81982421875,2492.24560546875,-1368.560546875,2492.243408203125,-1369.3057861328125,2492.239990234375,-1370.0552978515625,2492.2353515625,-1370.8089599609375,2492.229736328125,-1371.566650390625,2492.22314453125,-1372.3282470703125,2492.215576171875,-1373.09375,2492.207275390625,-1373.8629150390625,2492.1982421875,-1374.6356201171875,2492.188720703125,-1375.411865234375,2492.178466796875,-1376.1915283203125,2492.167724609375,-1376.9744873046875,2492.15673828125,-1377.7606201171875,2492.1455078125
5_palo-alto,813.6409912109375,-742.8972778320312,814.0524291992188,-742.0636596679688,814.4291381835938,-741.2617797851562,814.7720336914062,-740.4908447265625,815.081787109375,-739.7504272460938,815.3593139648438,-739.0397338867188,815.607421875,-738.3550415039062,815.8285522460938,-737.6946411132812,816.02490234375,-737.056640625,816.1985473632812,-736.4393920898438,816.3507690429688,-735.84228515625,816.4827880859375,-735.2646484375,816.5950317382812,-734.7060546875,816.688232421875,-734.1660766601562,816.7630615234375,-733.6442260742188,816.8201904296875,-733.14013671875,816.8602905273438,-732.6533813476562,816.8838500976562,-732.1834716796875,816.8912353515625,-731.7299194335938,816.8827514648438,-731.2926025390625,816.8587036132812,-730.8712768554688,816.8193969726562,-730.4657592773438,816.76513671875,-730.0758056640625,816.6962280273438,-729.7012329101562,816.6129150390625,-729.341796875,816.5155029296875,-728.997314453125,816.404296875,-728.6675415039062,816.2796020507812,-728.352294921875,816.1417236328125,-728.0513916015625,815.9909057617188,-727.7646484375,815.8270263671875,-727.4921264648438,815.648681640625,-727.234619140625,815.4549560546875,-726.9926147460938,815.2443237304688,-726.76611328125,815.0170288085938,-726.5543823242188,814.7734375,-726.3568115234375,814.5134887695312,-726.1727294921875,814.237060546875,-726.0014038085938,813.94384765625,-725.8418579101562,813.6336669921875,-725.6932983398438,813.3063354492188,-725.554931640625,812.9617919921875,-725.42626953125,812.5999755859375,-725.3067626953125,812.22119140625,-725.195556640625,811.8257446289062,-725.0919189453125,811.4143676757812,-724.9946899414062,810.98779296875,-724.903076171875,810.5467529296875,-724.8164672851562,810.0918579101562,-724.7341918945312,809.6235961914062,-724.6557006835938,809.1423950195312,-724.5804443359375,808.6487426757812,-724.5079345703125,808.1431274414062,-724.437744140625,807.6259155273438,-724.3695068359375,807.0975952148438,-724.3028564453125,806.5585327148438,-724.2374877929688,806.0091552734375,-724.1731567382812,805.4498291015625,-724.1099243164062,804.880859375,-724.0479125976562,804.302490234375,-723.9872436523438
6_palo-alto,-798.6571655273438,1291.5977783203125,-799.0574951171875,1291.8162841796875,-799.4725952148438,1292.0220947265625,-799.903076171875,1292.2161865234375,-800.3489990234375,1292.399169921875,-800.8096313476562,1292.572021484375,-801.2841796875,1292.7357177734375,-801.7720336914062,1292.89111328125,-802.2725219726562,1293.0389404296875,-802.7850952148438,1293.1800537109375,-803.30908203125,1293.3148193359375,-803.843994140625,1293.44384765625,-804.3892822265625,1293.567626953125,-804.9443969726562,1293.6866455078125,-805.5089111328125,1293.80126953125,-806.0823974609375,1293.911865234375,-806.6644897460938,1294.018310546875,-807.2550659179688,1294.12060546875,-807.8538818359375,1294.2188720703125,-808.4607543945312,1294.3131103515625,-809.0755004882812,1294.4034423828125,-809.697998046875,1294.4898681640625,-810.3280639648438,1294.5726318359375,-810.9655151367188,1294.65185546875,-811.6102294921875,1294.7276611328125,-812.2620239257812,1294.800048828125,-812.9207763671875,1294.8692626953125,-813.5863037109375,1294.935302734375,-814.2584838867188,1294.998291015625,-814.9371948242188,1295.058349609375,-815.6222534179688,1295.115478515625,-816.3135375976562,1295.1697998046875,-817.0109252929688,1295.221435546875,-817.7142333984375,1295.2703857421875,-818.4232788085938,1295.316650390625,-819.1378784179688,1295.3603515625,-819.8579711914062,1295.4014892578125,-820.58349609375,1295.43994140625,-821.314208984375,1295.4757080078125,-822.0499267578125,1295.5087890625,-822.7904052734375,1295.5391845703125,-823.5354614257812,1295.56689453125,-824.2850341796875,1295.59228515625,-825.0389404296875,1295.615478515625,-825.7970581054688,1295.6365966796875,-826.5592041015625,1295.65576171875,-827.3253173828125,1295.673095703125,-828.09521484375,1295.688720703125,-828.8688354492188,1295.7027587890625,-829.64599609375,1295.71533203125,-830.4266357421875,1295.7265625,-831.2106323242188,1295.736572265625,-831.9978637695312,1295.745361328125,-832.7882690429688,1295.7530517578125,-833.5817260742188,1295.759765625,-834.378173828125,1295.765625,-835.177490234375,1295.7706298828125,-835.9796142578125,1295.77490234375,-836.784423828125,1295.778564453125,-837.5918579101562,1295.7816162109375
7_palo-alto,-717.447509765625,2873.991943359375,-717.5009765625,2874.0,-717.5762939453125,2874.008544921875,-717.6739501953125,2874.016845703125,-717.7948608398438,2874.0244140625,-717.9381103515625,2874.03173828125,-718.1026000976562,2874.038818359375,-718.28759765625,2874.045654296875,-718.4927368164062,2874.052490234375,-718.717529296875,2874.058837890625,-718.9617919921875,2874.06494140625,-719.2256469726562,2874.07080078125,-719.5089721679688,2874.076416015625,-719.8117065429688,2874.08203125,-720.1336669921875,2874.087890625,-720.47412109375,2874.094482421875,-720.83251953125,2874.10205078125,-721.2083740234375,2874.11083984375,-721.6011352539062,2874.12109375,-722.0101928710938,2874.1328125,-722.4348754882812,2874.14599609375,-722.8746337890625,2874.160888671875,-723.328857421875,2874.177490234375,-723.7970581054688,2874.19580078125,-724.2786865234375,2874.2158203125,-724.773193359375,2874.237548828125,-725.2801513671875,2874.260986328125,-725.799072265625,2874.2861328125,-726.3294677734375,2874.31298828125,-726.870849609375,2874.341552734375,-727.4228515625,2874.371337890625,-727.9851684570312,2874.40234375,-728.557373046875,2874.43408203125,-729.1392211914062,2874.466552734375,-729.7304077148438,2874.49951171875,-730.3306274414062,2874.53271484375,-730.9396362304688,2874.56591796875,-731.5572509765625,2874.59912109375,-732.1831665039062,2874.632080078125,-732.8171997070312,2874.664794921875,-733.4591064453125,2874.697021484375,-734.1087036132812,2874.728759765625,-734.7657470703125,2874.759765625,-735.4301147460938,2874.7900390625,-736.1015625,2874.819580078125,-736.7799072265625,2874.848388671875,-737.4649658203125,2874.876220703125,-738.156494140625,2874.903076171875,-738.8541870117188,2874.928955078125,-739.557861328125,2874.95361328125,-740.267333984375,2874.976806640625,-740.982421875,2874.99853515625,-741.7029418945312,2875.018798828125,-742.4287109375,2875.037353515625,-743.1595458984375,2875.05419921875,-743.895263671875,2875.0693359375,-744.6357421875,2875.08251953125,-745.3807373046875,2875.09375,-746.130126953125,2875.103271484375,-746.8837890625,2875.111083984375
8_palo-alto,196.7012176513672,2199.893310546875,196.4076690673828,2200.072021484375,196.09788513183594,2200.238525390625,195.77188110351562,2200.394287109375,195.42926025390625,2200.539794921875,195.06973266601562,2200.675537109375,194.69322204589844,2200.802001953125,194.2999725341797,2200.920166015625,193.89059448242188,2201.03076171875,193.46578979492188,2201.134521484375,193.02630615234375,2201.232421875,192.5728302001953,2201.324951171875,192.10598754882812,2201.412841796875,191.6262969970703,2201.496826171875,191.13418579101562,2201.577392578125,190.63009643554688,2201.655029296875,190.11447143554688,2201.72998046875,189.5876922607422,2201.802734375,189.05018615722656,2201.873779296875,188.50234985351562,2201.943359375,187.944580078125,2202.011474609375,187.37716674804688,2202.078125,186.80039978027344,2202.14306640625,186.2145233154297,2202.20654296875,185.6198272705078,2202.268310546875,185.01651000976562,2202.328369140625,184.40478515625,2202.38671875,183.7848663330078,2202.443359375,183.15695190429688,2202.498291015625,182.52125549316406,2202.551513671875,181.87796020507812,2202.60302734375,181.2272491455078,2202.65283203125,180.56932067871094,2202.70068359375,179.90431213378906,2202.746826171875,179.232421875,2202.791259765625,178.55380249023438,2202.833984375,177.86862182617188,2202.875,177.1770477294922,2202.914306640625,176.47921752929688,2202.951904296875,175.775390625,2202.987548828125,175.065673828125,2203.021240234375,174.35031127929688,2203.052978515625,173.62948608398438,2203.082763671875,172.9033966064453,2203.1103515625,172.1721954345703,2203.1357421875,171.43606567382812,2203.158935546875,170.69515991210938,2203.179931640625,169.9497528076172,2203.19873046875,169.19992065429688,2203.215576171875,168.44581604003906,2203.23046875,167.68756103515625,2203.24365234375,166.92529296875,2203.255126953125,166.15911865234375,2203.26513671875,165.38917541503906,2203.273681640625,164.61557006835938,2203.281005859375,163.8384246826172,2203.287109375,163.05784606933594,2203.2919921875,162.27392578125,2203.2958984375,161.4867706298828,2203.298828125,160.69647216796875,2203.301025390625
9_palo-alto,-1712.18798828125,1826.859375,-1712.0250244140625,1826.736572265625,-1711.893798828125,1826.627197265625,-1711.7935791015625,1826.5301513671875,-1711.7232666015625,1826.444580078125,-1711.681396484375,1826.3695068359375,-1711.666015625,1826.3035888671875,-1711.677001953125,1826.2452392578125,-1711.7147216796875,1826.19287109375,-1711.779296875,1826.145263671875,-1711.870849609375,1826.1011962890625,-1711.988525390625,1826.06005859375,-1712.130126953125,1826.0220947265625,-1712.2940673828125,1825.98779296875,-1712.4796142578125,1825.9571533203125,-1712.6864013671875,1825.93017578125,-1712.9136962890625,1825.906982421875,-1713.1607666015625,1825.886962890625,-1713.4273681640625,1825.869384765625,-1713.713623046875,1825.8543701171875,-1714.0194091796875,1825.841552734375,-1714.34423828125,1825.8309326171875,-1714.6876220703125,1825.822509765625,-1715.0489501953125,1825.8165283203125,-1715.427734375,1825.8131103515625,-1715.823486328125,1825.812255859375,-1716.2354736328125,1825.81396484375,-1716.6630859375,1825.8182373046875,-1717.105712890625,1825.824951171875,-1717.562744140625,1825.8341064453125,-1718.03369140625,1825.845703125,-1718.5179443359375,1825.859619140625,-1719.0150146484375,1825.8758544921875,-1719.5244140625,1825.894287109375,-1720.0457763671875,1825.9149169921875,-1720.5784912109375,1825.937744140625,-1721.1221923828125,1825.96240234375,-1721.676513671875,1825.9886474609375,-1722.2410888671875,1826.01611328125,-1722.8155517578125,1826.0445556640625,-1723.399658203125,1826.0738525390625,-1723.9930419921875,1826.103759765625,-1724.595458984375,1826.134033203125,-1725.2066650390625,1826.16455078125,-1725.826416015625,1826.1951904296875,-1726.4544677734375,1826.2257080078125,-1727.090576171875,1826.256103515625,-1727.7344970703125,1826.2861328125,-1728.3861083984375,1826.3157958984375,-1729.045166015625,1826.344970703125,-1729.71142578125,1826.37353515625,-1730.384765625,1826.4013671875,-1731.06494140625,1826.428466796875,-1731.7518310546875,1826.4547119140625,-1732.445068359375,1826.4801025390625,-1733.1444091796875,1826.50439453125,-1733.8497314453125,1826.5274658203125,-1734.560791015625,1826.5491943359375,-1735.27734375,1826.5694580078125,-1735.999267578125,1826.5882568359375
